SimulationID,Router,Closeness,Reach_norm,Degree,Betweenness,CMBA,Average_CMBA
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_2,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_3,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_4,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_5,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
baseline_iter_1,Router10,0.55,1.0,0.4545454545454545,1.6727272727272726,0.9193181818181816,0.3144509459190416
